dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,n_keep,interleave,n_bursts,modulation,snr_db,fading,coherence_symbols,empirical_ber,theory_ber,channel_kind,method_tag,sweep,dimension,hdc_head,n_centroids,method_label
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7217956290608387,0.6123345363951522,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,8.0,none,32,0.000213623046875,0.00019090777407599314,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7235676314235086,0.6147921174676174,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,4.0,none,32,0.01241302490234375,0.01250081804073755,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7194329592439457,0.6113465594432927,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,0.0,none,32,0.07879638671875,0.07864960352514258,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7188422917897224,0.6127832949702126,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,-2.0,none,32,0.13040924072265625,0.13064448852282917,bpsk_awgn,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7241582988777319,0.6146762097928617,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.036529541015625,0.03545906762783807,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7194329592439457,0.6081708137879566,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.07784271240234375,0.07713691605639106,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7188422917897224,0.609158914168684,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.1466522216796875,0.1464466094067262,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7088009450679268,0.6003931256945717,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.18946456909179688,0.18900836834134227,bpsk_rayleigh_block,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,0,0.7217956290608387,0.6122737664920829,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,8.0,none,32,0.00017547607421875,0.00019090777407599314,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01250081804073755,0,0.0,0,0.7212049616066155,0.6111725511589923,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,4.0,none,32,0.01256561279296875,0.01250081804073755,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.07864960352514258,0,0.0,0,0.7129356172474897,0.6028503636509445,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,0.0,none,32,0.07827377319335938,0.07864960352514258,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.13064448852282917,0,0.0,0,0.7182516243354992,0.6052552652284717,0.0,0.0,0.0,0.0,81940,868352,232e20a,,False,0,none,-2.0,none,32,0.1301422119140625,0.13064448852282917,matched_ber,hdc_k1,k16_radio,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9577464788732394,0.9303367793652747,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,8.0,none,32,0.0001983642578125,0.00019090777407599314,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9569179784589892,0.9289533315141391,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,4.0,none,32,0.01255035400390625,0.01250081804073755,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9569179784589892,0.9294578888889692,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,0.0,none,32,0.07839202880859375,0.07864960352514258,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9577464788732394,0.9313487851420366,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,-2.0,none,32,0.13013076782226562,0.13064448852282917,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.956089478044739,0.9275665006743115,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.036472320556640625,0.03545906762783807,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9577464788732394,0.930333038428604,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.07915115356445312,0.07713691605639106,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9527754763877382,0.923329423890278,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.14948272705078125,0.1464466094067262,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9527754763877382,0.9227780410223216,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.19206619262695312,0.18900836834134227,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,0,0.9577464788732394,0.9303367793652747,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,8.0,none,32,0.00017547607421875,0.00019090777407599314,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01250081804073755,0,0.0,0,0.9585749792874897,0.9327071643413671,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,4.0,none,32,0.01256561279296875,0.01250081804073755,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.07864960352514258,0,0.0,0,0.9544324772162386,0.9246900349642854,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,0.0,none,32,0.07827377319335938,0.07864960352514258,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.13064448852282917,0,0.0,0,0.951946975973488,0.9206648468652994,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,-2.0,none,32,0.1301422119140625,0.13064448852282917,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8470171293561725,0.7016124272953024,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,8.0,none,32,0.000213623046875,0.00019090777407599314,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8511518015357353,0.7078585029724926,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,4.0,none,32,0.01241302490234375,0.01250081804073755,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8422917897223863,0.6969266528915938,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,0.0,none,32,0.07879638671875,0.07864960352514258,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8417011222681631,0.7008225865564596,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,-2.0,none,32,0.13040924072265625,0.13064448852282917,bpsk_awgn,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8505611340815121,0.7068473027601592,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.036529541015625,0.03545906762783807,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8476077968103958,0.7057730583871124,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.07784271240234375,0.07713691605639106,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8440637920850561,0.7035571731834116,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.1466522216796875,0.1464466094067262,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8375664500886001,0.6956946549301484,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.18946456909179688,0.18900836834134227,bpsk_rayleigh_block,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,0,0.8476077968103958,0.7021949090745319,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,8.0,none,32,0.00017547607421875,0.00019090777407599314,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01250081804073755,0,0.0,0,0.8476077968103958,0.7029869606233371,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,4.0,none,32,0.01256561279296875,0.01250081804073755,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.07864960352514258,0,0.0,0,0.8428824571766096,0.6985379300777574,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,0.0,none,32,0.07827377319335938,0.07864960352514258,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.13064448852282917,0,0.0,0,0.8422917897223863,0.6982695216732976,0.0,0.0,0.0,0.0,1311040,868352,232e20a,,False,0,none,-2.0,none,32,0.1301422119140625,0.13064448852282917,matched_ber,hdc_k16,k16_radio,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9784589892294946,0.9617930178238968,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,8.0,none,32,0.0001983642578125,0.00019090777407599314,bpsk_awgn,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.975973487986744,0.9584697004889688,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,4.0,none,32,0.01255035400390625,0.01250081804073755,bpsk_awgn,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9643744821872411,0.9400496018545843,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,0.0,none,32,0.07839202880859375,0.07864960352514258,bpsk_awgn,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9453189726594863,0.9094157630357147,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,-2.0,none,32,0.13013076782226562,0.13064448852282917,bpsk_awgn,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9751449875724938,0.9563771871455746,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.036472320556640625,0.03545906762783807,bpsk_rayleigh_block,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9685169842584921,0.9459393647528866,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.07915115356445312,0.07713691605639106,bpsk_rayleigh_block,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9527754763877382,0.9217073073407805,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.14948272705078125,0.1464466094067262,bpsk_rayleigh_block,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9246064623032312,0.8852115586500691,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.19206619262695312,0.18900836834134227,bpsk_rayleigh_block,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,0,0.9776304888152444,0.9604700931284451,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,none,8.0,none,32,0.00017547607421875,0.00019090777407599314,matched_ber,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01250081804073755,0,0.0,0,0.9751449875724938,0.9565722185854941,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,none,4.0,none,32,0.01256561279296875,0.01250081804073755,matched_ber,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.07864960352514258,0,0.0,0,0.9668599834299917,0.9463675836733924,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,none,0.0,none,32,0.07827377319335938,0.07864960352514258,matched_ber,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.13064448852282917,0,0.0,0,0.9585749792874897,0.9307632955013277,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,none,-2.0,none,32,0.1301422119140625,0.13064448852282917,matched_ber,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8139397519196693,0.6553762435586868,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,8.0,none,32,0.000213623046875,0.00019090777407599314,bpsk_awgn,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8163024217365623,0.6619483558978049,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,4.0,none,32,0.01241302490234375,0.01250081804073755,bpsk_awgn,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8015357353809806,0.6493232908800872,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,0.0,none,32,0.07879638671875,0.07864960352514258,bpsk_awgn,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7867690490253987,0.6386643928743165,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,-2.0,none,32,0.13040924072265625,0.13064448852282917,bpsk_awgn,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.813349084465446,0.6575551753648448,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,8.0,rayleigh_block,32,0.036529541015625,0.03545906762783807,bpsk_rayleigh_block,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8115770821027761,0.6571439445577772,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,4.0,rayleigh_block,32,0.07784271240234375,0.07713691605639106,bpsk_rayleigh_block,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7903130537507383,0.6329621751888924,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,0.0,rayleigh_block,32,0.1466522216796875,0.1464466094067262,bpsk_rayleigh_block,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7725930301240401,0.6254173517644814,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,bpsk,-2.0,rayleigh_block,32,0.18946456909179688,0.18900836834134227,bpsk_rayleigh_block,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.00019090777407599314,0,0.0,0,0.8139397519196693,0.6556573224497765,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,none,8.0,none,32,0.00017547607421875,0.00019090777407599314,matched_ber,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01250081804073755,0,0.0,0,0.8151210868281158,0.6587660903648205,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,none,4.0,none,32,0.01256561279296875,0.01250081804073755,matched_ber,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.07864960352514258,0,0.0,0,0.8009450679267572,0.640953004589871,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,none,0.0,none,32,0.07827377319335938,0.07864960352514258,matched_ber,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.13064448852282917,0,0.0,0,0.7944477259303012,0.6397403099992757,0.0,0.0,0.0,0.0,163880,868352,232e20a,,False,0,none,-2.0,none,32,0.1301422119140625,0.13064448852282917,matched_ber,hdc_linear,k16_radio,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.7431648715824358,0.6411967736807612,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,8.0,none,32,0.0002288818359375,0.00019090777407599314,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.5683512841756421,0.48859058688329055,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,4.0,none,32,0.0123748779296875,0.01250081804073755,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.33140016570008285,0.29314266554224827,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,0.0,none,32,0.0768280029296875,0.07864960352514258,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.275890637945319,0.24287673454668557,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,-2.0,none,32,0.1283416748046875,0.13064448852282917,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.4623032311516156,0.40381207290395515,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,8.0,rayleigh_block,32,0.0350189208984375,0.03545906762783807,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.37862468931234466,0.3388617951520594,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,4.0,rayleigh_block,32,0.0769195556640625,0.07713691605639106,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.3015741507870754,0.26984652459221986,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,0.0,rayleigh_block,32,0.1468353271484375,0.1464466094067262,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.2435791217895609,0.21355306681880792,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,-2.0,rayleigh_block,32,0.189849853515625,0.18900836834134227,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.00019090777407599314,0,0.0,1,0.7423363711681856,0.641544725865019,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,none,8.0,none,32,0.000152587890625,0.00019090777407599314,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.01250081804073755,0,0.0,1,0.5741507870753936,0.49094505657224297,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,none,4.0,none,32,0.011932373046875,0.01250081804073755,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.07864960352514258,0,0.0,1,0.3396851698425849,0.29778724478130847,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,none,0.0,none,32,0.0794830322265625,0.07864960352514258,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.13064448852282917,0,0.0,1,0.2775476387738194,0.24206768479613688,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,none,-2.0,none,32,0.1315155029296875,0.13064448852282917,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.7282929710572947,0.5963800758913239,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,8.0,none,32,0.000213623046875,0.00019090777407599314,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.6255168340224454,0.5185796818037118,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,4.0,none,32,0.0125274658203125,0.01250081804073755,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.4258712344949793,0.3357462339979756,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,0.0,none,32,0.0779266357421875,0.07864960352514258,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.3668044890726521,0.27268663147771977,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,-2.0,none,32,0.1305999755859375,0.13064448852282917,bpsk_awgn,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.5286473715298287,0.4400209127599384,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,8.0,rayleigh_block,32,0.03485107421875,0.03545906762783807,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.43118724158298877,0.3470787503824502,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,4.0,rayleigh_block,32,0.0757598876953125,0.07713691605639106,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.3603071470761961,0.27477858681568107,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,0.0,rayleigh_block,32,0.14453125,0.1464466094067262,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.33786178381571175,0.24717532900174533,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,bpsk,-2.0,rayleigh_block,32,0.1869049072265625,0.18900836834134227,bpsk_rayleigh_block,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.00019090777407599314,0,0.0,1,0.7306556408741879,0.6002450922345568,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,none,8.0,none,32,0.000152587890625,0.00019090777407599314,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.01250081804073755,0,0.0,1,0.6196101594802126,0.5128583342636446,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,none,4.0,none,32,0.011932373046875,0.01250081804073755,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.07864960352514258,0,0.0,1,0.43591258121677495,0.3458899447467588,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,none,0.0,none,32,0.0794830322265625,0.07864960352514258,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.13064448852282917,0,0.0,1,0.390431187241583,0.2893932249299763,0.0,0.0,0.0,0.0,2420,0,232e20a,120.0,False,0,none,-2.0,none,32,0.1315155029296875,0.13064448852282917,matched_ber,quantized,k16_radio,,,,quantized
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,0,0.0,1,0.8641259320629661,0.793297293486203,0.0,0.0,0.0,0.0,20500,737280,232e20a,,False,0,bpsk,8.0,none,32,0.0002593994140625,0.00019090777407599314,bpsk_awgn,binary_hash,k16_radio,1024.0,,,binary_hash
