dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,sensor,method_tag,sweep,dimension,hdc_head,n_centroids,method_label
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8145304193738925,0.6550541611755474,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.05,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.815711754282339,0.6583020912318627,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.5386887182516243,0.42855836074284026,0.0,0.0,0.0,0.0,163880,868352,f288d40,clip:clip_to=6.0,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.7473073736536868,0.6436382849372578,0.0,0.0,0.0,0.0,3620,0,f288d40,clean,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.34631317315658655,0.3129916491645734,0.0,0.0,0.0,0.0,3620,0,f288d40,beam_drop:drop_rate=0.1,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.2452361226180613,0.21796623084801015,0.0,0.0,0.0,0.0,3620,0,f288d40,beam_drop:drop_rate=0.3,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.4258492129246065,0.35681263588520185,0.0,0.0,0.0,0.0,3620,0,f288d40,sector_drop:fraction=0.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.3131731565865783,0.21702617245948094,0.0,0.0,0.0,0.0,3620,0,f288d40,sector_drop:fraction=0.3,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.7589063794531897,0.6516389328812074,0.0,0.0,0.0,0.0,3620,0,f288d40,range_bias:bias=0.25,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.743993371996686,0.6388789655174837,0.0,0.0,0.0,0.0,3620,0,f288d40,range_scale:scale=1.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.7464788732394366,0.6411099535721837,0.0,0.0,0.0,0.0,3620,0,f288d40,gauss:sigma=0.05,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.7183098591549296,0.6155448262048938,0.0,0.0,0.0,0.0,3620,0,f288d40,gauss:sigma=0.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,1,0.6429163214581607,0.5568193615524127,0.0,0.0,0.0,0.0,3620,0,f288d40,clip:clip_to=6.0,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.7531010041346722,0.609553790350909,0.0,0.0,0.0,0.0,3620,0,f288d40,clean,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.4028352037802717,0.323257771975419,0.0,0.0,0.0,0.0,3620,0,f288d40,beam_drop:drop_rate=0.1,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.31896042528056706,0.2231734183566402,0.0,0.0,0.0,0.0,3620,0,f288d40,beam_drop:drop_rate=0.3,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.5239220318960425,0.35065214206018747,0.0,0.0,0.0,0.0,3620,0,f288d40,sector_drop:fraction=0.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.4731246308328411,0.2575054401330422,0.0,0.0,0.0,0.0,3620,0,f288d40,sector_drop:fraction=0.3,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.6958062610750148,0.5598797648639005,0.0,0.0,0.0,0.0,3620,0,f288d40,range_bias:bias=0.25,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.6450088600118133,0.5172721116941728,0.0,0.0,0.0,0.0,3620,0,f288d40,range_scale:scale=1.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.7436503248670998,0.6052403778490174,0.0,0.0,0.0,0.0,3620,0,f288d40,gauss:sigma=0.05,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.7188422917897224,0.589959958085264,0.0,0.0,0.0,0.0,3620,0,f288d40,gauss:sigma=0.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,1,0.6544595392793857,0.5563424161626088,0.0,0.0,0.0,0.0,3620,0,f288d40,clip:clip_to=6.0,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9270919635459818,0.8840642692353267,0.0,0.0,0.0,0.0,81940,2949120,f288d40,clean,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.507870753935377,0.4487836109472158,0.0,0.0,0.0,0.0,81940,2949120,f288d40,beam_drop:drop_rate=0.1,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.23943661971830985,0.22713299522795038,0.0,0.0,0.0,0.0,81940,2949120,f288d40,beam_drop:drop_rate=0.3,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.39436619718309857,0.33751702145988666,0.0,0.0,0.0,0.0,81940,2949120,f288d40,sector_drop:fraction=0.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.275890637945319,0.2246684978177144,0.0,0.0,0.0,0.0,81940,2949120,f288d40,sector_drop:fraction=0.3,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9171499585749793,0.8732073856977418,0.0,0.0,0.0,0.0,81940,2949120,f288d40,range_bias:bias=0.25,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9163214581607291,0.8697740945806622,0.0,0.0,0.0,0.0,81940,2949120,f288d40,range_scale:scale=1.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9295774647887324,0.8881554139519283,0.0,0.0,0.0,0.0,81940,2949120,f288d40,gauss:sigma=0.05,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.9171499585749793,0.8752670027310343,0.0,0.0,0.0,0.0,81940,2949120,f288d40,gauss:sigma=0.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,1,0.8376139188069595,0.7843418680089362,0.0,0.0,0.0,0.0,81940,2949120,f288d40,clip:clip_to=6.0,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6243354991139988,0.5479476601387901,0.0,0.0,0.0,0.0,81940,2949120,f288d40,clean,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.44063792085056114,0.4362235325858775,0.0,0.0,0.0,0.0,81940,2949120,f288d40,beam_drop:drop_rate=0.1,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.25457767277023036,0.2618944431036506,0.0,0.0,0.0,0.0,81940,2949120,f288d40,beam_drop:drop_rate=0.3,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.3756645008860012,0.3480889245694906,0.0,0.0,0.0,0.0,81940,2949120,f288d40,sector_drop:fraction=0.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.32309509746012993,0.26416949313282967,0.0,0.0,0.0,0.0,81940,2949120,f288d40,sector_drop:fraction=0.3,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6154754873006497,0.5503001877307979,0.0,0.0,0.0,0.0,81940,2949120,f288d40,range_bias:bias=0.25,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.596574128765505,0.5267137022644943,0.0,0.0,0.0,0.0,81940,2949120,f288d40,range_scale:scale=1.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6272888363851152,0.5519894002319377,0.0,0.0,0.0,0.0,81940,2949120,f288d40,gauss:sigma=0.05,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.6266981689308919,0.5539091425001452,0.0,0.0,0.0,0.0,81940,2949120,f288d40,gauss:sigma=0.15,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,1,0.5310100413467218,0.4904589388771007,0.0,0.0,0.0,0.0,81940,2949120,f288d40,clip:clip_to=6.0,binary_hash,k16_sensor,4096.0,,,binary_hash
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7307373653686827,0.662479807302779,0.0,0.0,0.0,0.0,81940,868352,f288d40,clean,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.6851698425849213,0.6368187651983341,0.0,0.0,0.0,0.0,81940,868352,f288d40,beam_drop:drop_rate=0.1,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.4730737365368683,0.347062497233567,0.0,0.0,0.0,0.0,81940,868352,f288d40,beam_drop:drop_rate=0.3,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.5915492957746479,0.5317416956532726,0.0,0.0,0.0,0.0,81940,868352,f288d40,sector_drop:fraction=0.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.43496271748135873,0.3027539703947348,0.0,0.0,0.0,0.0,81940,868352,f288d40,sector_drop:fraction=0.3,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7357083678541839,0.6592781642365566,0.0,0.0,0.0,0.0,81940,868352,f288d40,range_bias:bias=0.25,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7017398508699254,0.6293961162598916,0.0,0.0,0.0,0.0,81940,868352,f288d40,range_scale:scale=1.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7299088649544325,0.6620001170962986,0.0,0.0,0.0,0.0,81940,868352,f288d40,gauss:sigma=0.05,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7307373653686827,0.6640278454667894,0.0,0.0,0.0,0.0,81940,868352,f288d40,gauss:sigma=0.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.6495443247721624,0.5711804942107419,0.0,0.0,0.0,0.0,81940,868352,f288d40,clip:clip_to=6.0,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6993502658003544,0.5944698092737204,0.0,0.0,0.0,0.0,81940,868352,f288d40,clean,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5333727111636148,0.4063447419097356,0.0,0.0,0.0,0.0,81940,868352,f288d40,beam_drop:drop_rate=0.1,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5398700531600709,0.3600191331969477,0.0,0.0,0.0,0.0,81940,868352,f288d40,beam_drop:drop_rate=0.3,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5138806851742469,0.3717318240194455,0.0,0.0,0.0,0.0,81940,868352,f288d40,sector_drop:fraction=0.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5038393384524513,0.31292146528980397,0.0,0.0,0.0,0.0,81940,868352,f288d40,sector_drop:fraction=0.3,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6698168930891908,0.5577398477896983,0.0,0.0,0.0,0.0,81940,868352,f288d40,range_bias:bias=0.25,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.574719432959244,0.4734575327931604,0.0,0.0,0.0,0.0,81940,868352,f288d40,range_scale:scale=1.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6993502658003544,0.5959249400112324,0.0,0.0,0.0,0.0,81940,868352,f288d40,gauss:sigma=0.05,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6887182516243355,0.5865414146011583,0.0,0.0,0.0,0.0,81940,868352,f288d40,gauss:sigma=0.15,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6326048434731246,0.5502030747720277,0.0,0.0,0.0,0.0,81940,868352,f288d40,clip:clip_to=6.0,hdc_k1,k16_sensor,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9635459817729909,0.9394999731976863,0.0,0.0,0.0,0.0,1311040,868352,f288d40,clean,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9527754763877382,0.9289703191621476,0.0,0.0,0.0,0.0,1311040,868352,f288d40,beam_drop:drop_rate=0.1,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7970173985086992,0.7419764874266944,0.0,0.0,0.0,0.0,1311040,868352,f288d40,beam_drop:drop_rate=0.3,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.8028169014084507,0.727717879250489,0.0,0.0,0.0,0.0,1311040,868352,f288d40,sector_drop:fraction=0.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.376139188069594,0.2990188811658608,0.0,0.0,0.0,0.0,1311040,868352,f288d40,sector_drop:fraction=0.3,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9536039768019884,0.9198349407674435,0.0,0.0,0.0,0.0,1311040,868352,f288d40,range_bias:bias=0.25,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.947804473902237,0.9107479596988812,0.0,0.0,0.0,0.0,1311040,868352,f288d40,range_scale:scale=1.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9618889809444905,0.9377574720553271,0.0,0.0,0.0,0.0,1311040,868352,f288d40,gauss:sigma=0.05,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9569179784589892,0.9281405298175484,0.0,0.0,0.0,0.0,1311040,868352,f288d40,gauss:sigma=0.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.8782104391052196,0.8429897401736122,0.0,0.0,0.0,0.0,1311040,868352,f288d40,clip:clip_to=6.0,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8535144713526285,0.7136985797367897,0.0,0.0,0.0,0.0,1311040,868352,f288d40,clean,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.7064382752510336,0.5722996761406691,0.0,0.0,0.0,0.0,1311040,868352,f288d40,beam_drop:drop_rate=0.1,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.596574128765505,0.42529248644853135,0.0,0.0,0.0,0.0,1311040,868352,f288d40,beam_drop:drop_rate=0.3,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5658594211458948,0.3977284428163575,0.0,0.0,0.0,0.0,1311040,868352,f288d40,sector_drop:fraction=0.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.42528056704075606,0.18548671068211733,0.0,0.0,0.0,0.0,1311040,868352,f288d40,sector_drop:fraction=0.3,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.7678676904902539,0.6373404719513069,0.0,0.0,0.0,0.0,1311040,868352,f288d40,range_bias:bias=0.25,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.6828115770821028,0.5666997266766945,0.0,0.0,0.0,0.0,1311040,868352,f288d40,range_scale:scale=1.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8517424689899586,0.7102714291961926,0.0,0.0,0.0,0.0,1311040,868352,f288d40,gauss:sigma=0.05,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8535144713526285,0.7132593381750976,0.0,0.0,0.0,0.0,1311040,868352,f288d40,gauss:sigma=0.15,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.7076196101594802,0.6133145540162933,0.0,0.0,0.0,0.0,1311040,868352,f288d40,clip:clip_to=6.0,hdc_k16,k16_sensor,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9726594863297432,0.9528257259389058,0.0,0.0,0.0,0.0,163880,868352,f288d40,clean,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.7415078707539354,0.6796661495295712,0.0,0.0,0.0,0.0,163880,868352,f288d40,beam_drop:drop_rate=0.1,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.5062137531068766,0.35992626998997546,0.0,0.0,0.0,0.0,163880,868352,f288d40,beam_drop:drop_rate=0.3,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.5915492957746479,0.4611056199271881,0.0,0.0,0.0,0.0,163880,868352,f288d40,sector_drop:fraction=0.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.43579121789560893,0.3100687840638884,0.0,0.0,0.0,0.0,163880,868352,f288d40,sector_drop:fraction=0.3,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9453189726594863,0.910101443808094,0.0,0.0,0.0,0.0,163880,868352,f288d40,range_bias:bias=0.25,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.8881524440762221,0.8516813771241537,0.0,0.0,0.0,0.0,163880,868352,f288d40,range_scale:scale=1.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9776304888152444,0.9616812687992308,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.05,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.9726594863297432,0.9507277633430421,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,1,0.5111847555923777,0.47804667807755746,0.0,0.0,0.0,0.0,163880,868352,f288d40,clip:clip_to=6.0,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8180744240992321,0.6618593166778514,0.0,0.0,0.0,0.0,163880,868352,f288d40,clean,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5977554636739516,0.429608936493658,0.0,0.0,0.0,0.0,163880,868352,f288d40,beam_drop:drop_rate=0.1,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5138806851742469,0.30225034105317217,0.0,0.0,0.0,0.0,163880,868352,f288d40,beam_drop:drop_rate=0.3,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.5363260484347312,0.32758206220984326,0.0,0.0,0.0,0.0,163880,868352,f288d40,sector_drop:fraction=0.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.4926166568222091,0.259512806272038,0.0,0.0,0.0,0.0,163880,868352,f288d40,sector_drop:fraction=0.3,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8003544004725339,0.630023965806212,0.0,0.0,0.0,0.0,163880,868352,f288d40,range_bias:bias=0.25,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.7477849970466627,0.6027069847320935,0.0,0.0,0.0,0.0,163880,868352,f288d40,range_scale:scale=1.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8145304193738925,0.6590178912282004,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.05,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.8151210868281158,0.6582839703012535,0.0,0.0,0.0,0.0,163880,868352,f288d40,gauss:sigma=0.15,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,1,0.49556999409332547,0.3597836174183577,0.0,0.0,0.0,0.0,163880,868352,f288d40,clip:clip_to=6.0,hdc_linear,k16_sensor,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7473073736536868,0.6436382849372578,0.0,0.0,0.0,0.0,3620,0,f288d40,clean,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.3380281690140845,0.30704500066296553,0.0,0.0,0.0,0.0,3620,0,f288d40,beam_drop:drop_rate=0.1,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.2667771333885667,0.23176997980209454,0.0,0.0,0.0,0.0,3620,0,f288d40,beam_drop:drop_rate=0.3,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.415907207953604,0.33319682268190765,0.0,0.0,0.0,0.0,3620,0,f288d40,sector_drop:fraction=0.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.3231151615575808,0.23187632740537395,0.0,0.0,0.0,0.0,3620,0,f288d40,sector_drop:fraction=0.3,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7589063794531897,0.6516389328812074,0.0,0.0,0.0,0.0,3620,0,f288d40,range_bias:bias=0.25,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.743993371996686,0.6388789655174837,0.0,0.0,0.0,0.0,3620,0,f288d40,range_scale:scale=1.15,quantized,k16_sensor,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,2,0.7423363711681856,0.6408022755742051,0.0,0.0,0.0,0.0,3620,0,f288d40,gauss:sigma=0.05,quantized,k16_sensor,,,,quantized
