dataset,split,method,budget_bytes,actual_bytes,ber,burst_length,packet_loss_rate,seed,accuracy,macro_f1,encode_ms_median,encode_ms_p95,classify_ms_median,classify_ms_p95,model_bytes,shared_memory_bytes,git_commit,n_keep,interleave,n_bursts,modulation,fading,coherence_symbols,empirical_ber,method_tag,sweep,noise_kind,theory_ber,dimension,hdc_head,n_centroids,method_label
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.05,0,0.7838157117542823,0.6295374453316551,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.0178375244140625,hdc_linear,k16_noise,plr,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.1,0,0.7643236857649144,0.6177612855033268,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.0334930419921875,hdc_linear,k16_noise,plr,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.2,0,0.6993502658003544,0.5642180010781056,0.0,0.0,0.0,0.0,41000,217088,2dc1b09,,False,0,none,none,32,0.082794189453125,hdc_linear,k16_noise,plr,,1024.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,quantized,512,188.0,0.0,0,0.0,0,0.7473073736536868,0.6436382849372578,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.0,quantized,k16_noise,ber,,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.01,0,0.0,0,0.5724937862468932,0.4925915627616006,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.009516289893617021,quantized,k16_noise,ber,0.01,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.05,0,0.0,0,0.3835956917978459,0.3422772597001955,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.0491709607712766,quantized,k16_noise,ber,0.05,,,,quantized
sim_indoor_v1,test_id,quantized,512,188.0,0.1,0,0.0,0,0.28500414250207123,0.2569245469177458,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.09903798204787234,quantized,k16_noise,ber,0.1,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.0,0,0.0,0,0.7531010041346722,0.609553790350909,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.0,quantized,k16_noise,ber,,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.01,0,0.0,0,0.596574128765505,0.4970519131222589,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.009516289893617021,quantized,k16_noise,ber,0.01,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.05,0,0.0,0,0.45776727702303605,0.3870914805036934,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.0491709607712766,quantized,k16_noise,ber,0.05,,,,quantized
sim_indoor_v1,test_ood,quantized,512,188.0,0.1,0,0.0,0,0.36975782634376847,0.30287820393299497,0.0,0.0,0.0,0.0,3620,0,2dc1b09,180.0,False,0,none,none,32,0.09903798204787234,quantized,k16_noise,ber,0.1,,,,quantized
sim_indoor_v1,test_id,binary_hash,512,512.0,0.0,0,0.0,0,0.9154929577464789,0.8662026074723801,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.0,binary_hash,k16_noise,ber,,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.01,0,0.0,0,0.9072079536039768,0.8620044073764136,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.00998687744140625,binary_hash,k16_noise,ber,0.01,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.05,0,0.0,0,0.8806959403479702,0.8121249388020548,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.04975128173828125,binary_hash,k16_noise,ber,0.05,4096.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,512,512.0,0.1,0,0.0,0,0.8376139188069595,0.7694947658845238,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.09943008422851562,binary_hash,k16_noise,ber,0.1,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.0,0,0.0,0,0.6249261665682221,0.54033424196439,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.0,binary_hash,k16_noise,ber,,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.01,0,0.0,0,0.6172474896633195,0.532923018326332,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.00998687744140625,binary_hash,k16_noise,ber,0.01,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.05,0,0.0,0,0.603071470761961,0.5190219461157364,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.04975128173828125,binary_hash,k16_noise,ber,0.05,4096.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,512,512.0,0.1,0,0.0,0,0.5717660956881275,0.496456546964971,0.0,0.0,0.0,0.0,81940,2949120,2dc1b09,,False,0,none,none,32,0.09943008422851562,binary_hash,k16_noise,ber,0.1,4096.0,,,binary_hash
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.7299088649544325,0.6638516578731524,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_k1,k16_noise,ber,,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01,0,0.0,0,0.7265948632974316,0.6599649927290191,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.00998687744140625,hdc_k1,k16_noise,ber,0.01,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.05,0,0.0,0,0.724109362054681,0.6564518994283017,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.04975128173828125,hdc_k1,k16_noise,ber,0.05,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.1,0,0.0,0,0.7265948632974316,0.6571465693367988,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.09943008422851562,hdc_k1,k16_noise,ber,0.1,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.7217956290608387,0.6123345363951522,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_k1,k16_noise,ber,,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01,0,0.0,0,0.7241582988777319,0.6138959856995638,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.00998687744140625,hdc_k1,k16_noise,ber,0.01,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.05,0,0.0,0,0.7152982870643827,0.6047448990043189,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.04975128173828125,hdc_k1,k16_noise,ber,0.05,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.1,0,0.0,0,0.713526284701713,0.603317808133505,0.0,0.0,0.0,0.0,81940,868352,2dc1b09,,False,0,none,none,32,0.09943008422851562,hdc_k1,k16_noise,ber,0.1,4096.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9577464788732394,0.9303367793652747,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_k16,k16_noise,ber,,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01,0,0.0,0,0.9585749792874897,0.9326450371194527,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.00998687744140625,hdc_k16,k16_noise,ber,0.01,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.05,0,0.0,0,0.956089478044739,0.9275456698622035,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.04975128173828125,hdc_k16,k16_noise,ber,0.05,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.1,0,0.0,0,0.9527754763877382,0.9225326795474746,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.09943008422851562,hdc_k16,k16_noise,ber,0.1,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8476077968103958,0.7021949090745319,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_k16,k16_noise,ber,,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01,0,0.0,0,0.8470171293561725,0.6999725537409259,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.00998687744140625,hdc_k16,k16_noise,ber,0.01,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.05,0,0.0,0,0.8452451269935026,0.7018706097528449,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.04975128173828125,hdc_k16,k16_noise,ber,0.05,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.1,0,0.0,0,0.8411104548139398,0.6981362068640512,0.0,0.0,0.0,0.0,1311040,868352,2dc1b09,,False,0,none,none,32,0.09943008422851562,hdc_k16,k16_noise,ber,0.1,4096.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.0,0,0.0,0,0.9784589892294946,0.9617930178238968,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_linear,k16_noise,ber,,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.01,0,0.0,0,0.9751449875724938,0.9565722185854941,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.00998687744140625,hdc_linear,k16_noise,ber,0.01,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.05,0,0.0,0,0.9743164871582436,0.9559564056914243,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.04975128173828125,hdc_linear,k16_noise,ber,0.05,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,pure_hdc,512,512.0,0.1,0,0.0,0,0.9577464788732394,0.9316902072464577,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.09943008422851562,hdc_linear,k16_noise,ber,0.1,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.0,0,0.0,0,0.8139397519196693,0.6555033476891229,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.0,hdc_linear,k16_noise,ber,,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.01,0,0.0,0,0.8163024217365623,0.6579888376598272,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.00998687744140625,hdc_linear,k16_noise,ber,0.01,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.05,0,0.0,0,0.8056704075605434,0.6407843592447792,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.04975128173828125,hdc_linear,k16_noise,ber,0.05,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_ood,pure_hdc,512,512.0,0.1,0,0.0,0,0.8038984051978736,0.6488334520615713,0.0,0.0,0.0,0.0,163880,868352,2dc1b09,,False,0,none,none,32,0.09943008422851562,hdc_linear,k16_noise,ber,0.1,4096.0,linear,1.0,hdc_linear
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.0,1,0.743993371996686,0.6417276583909448,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0,quantized,k16_noise,ber,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.01,0,0.0,1,0.5990057995028998,0.514383922271884,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0092926025390625,quantized,k16_noise,ber,0.01,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.05,0,0.0,1,0.4142502071251036,0.35926785440378783,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.050750732421875,quantized,k16_noise,ber,0.05,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.1,0,0.0,1,0.3264291632145816,0.288413789235651,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.1010284423828125,quantized,k16_noise,ber,0.1,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,128,0.0,1,0.4374482187241094,0.3784266916621734,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,1,none,none,32,0.125,quantized,k16_noise,burst,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,512,0.0,1,0.20049710024855014,0.10710685463764127,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,1,none,none,32,0.5,quantized,k16_noise,burst,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.05,1,0.7149958574979287,0.6200113228086648,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.014617919921875,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.1,1,0.6677713338856669,0.5799119431567819,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.034454345703125,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_id,quantized,128,128.0,0.0,0,0.2,1,0.5666942833471417,0.5056672368270962,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0615386962890625,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.0,1,0.7341996455995274,0.6016337567289469,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0,quantized,k16_noise,ber,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.01,0,0.0,1,0.6343768458357945,0.521439724302031,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0092926025390625,quantized,k16_noise,ber,0.01,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.05,0,0.0,1,0.48080330773774366,0.3876475881904424,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.050750732421875,quantized,k16_noise,ber,0.05,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.1,0,0.0,1,0.40401653868871823,0.311198226677338,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.1010284423828125,quantized,k16_noise,ber,0.1,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,128,0.0,1,0.5256940342587123,0.3998886262077392,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,1,none,none,32,0.125,quantized,k16_noise,burst,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,512,0.0,1,0.27879503839338454,0.12878051565392748,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,1,none,none,32,0.5,quantized,k16_noise,burst,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.05,1,0.6993502658003544,0.5734274625657566,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.02044677734375,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.1,1,0.6585942114589486,0.5453486488709214,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.0479888916015625,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_ood,quantized,128,128.0,0.0,0,0.2,1,0.5776727702303603,0.49140000641390236,0.0,0.0,0.0,0.0,2420,0,2dc1b09,120.0,False,0,none,none,32,0.084930419921875,quantized,k16_noise,plr,,,,,quantized
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,0,0.0,1,0.8624689312344657,0.7902003688341847,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0,binary_hash,k16_noise,ber,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.01,0,0.0,1,0.8260149130074566,0.7536489288911111,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0092926025390625,binary_hash,k16_noise,ber,0.01,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.05,0,0.0,1,0.7348798674399337,0.6431674671331172,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.050750732421875,binary_hash,k16_noise,ber,0.05,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.1,0,0.0,1,0.6677713338856669,0.5875485058505479,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.1010284423828125,binary_hash,k16_noise,ber,0.1,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,128,0.0,1,0.6329743164871583,0.5487244086170471,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,1,none,none,32,0.125,binary_hash,k16_noise,burst,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,512,0.0,1,0.24192212096106047,0.1909683820143197,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,1,none,none,32,0.5,binary_hash,k16_noise,burst,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,0,0.05,1,0.8119304059652029,0.7289657782272503,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.01751708984375,binary_hash,k16_noise,plr,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,0,0.1,1,0.7738193869096934,0.6919306696610332,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0423431396484375,binary_hash,k16_noise,plr,,1024.0,,,binary_hash
sim_indoor_v1,test_id,binary_hash,128,128.0,0.0,0,0.2,1,0.6992543496271748,0.6120295557314874,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0746917724609375,binary_hash,k16_noise,plr,,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.0,0,0.0,1,0.5652687536916716,0.511990441045626,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0,binary_hash,k16_noise,ber,,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.01,0,0.0,1,0.5564087418783225,0.502118870809076,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0092926025390625,binary_hash,k16_noise,ber,0.01,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.05,0,0.0,1,0.5191966922622564,0.46717728876879827,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.050750732421875,binary_hash,k16_noise,ber,0.05,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.1,0,0.0,1,0.4949793266391022,0.454206683177274,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.1010284423828125,binary_hash,k16_noise,ber,0.1,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.0,128,0.0,1,0.4678086237448317,0.43236963433293757,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,1,none,none,32,0.125,binary_hash,k16_noise,burst,,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.0,512,0.0,1,0.22563496751329,0.16089419014196354,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,1,none,none,32,0.5,binary_hash,k16_noise,burst,,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.0,0,0.05,1,0.5463673951565269,0.4971865384206799,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0170440673828125,binary_hash,k16_noise,plr,,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.0,0,0.1,1,0.522740696987596,0.48092877021877867,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0422821044921875,binary_hash,k16_noise,plr,,1024.0,,,binary_hash
sim_indoor_v1,test_ood,binary_hash,128,128.0,0.0,0,0.2,1,0.48375664500886,0.44313039026915624,0.0,0.0,0.0,0.0,20500,737280,2dc1b09,,False,0,none,none,32,0.0749664306640625,binary_hash,k16_noise,plr,,1024.0,,,binary_hash
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,1,0.7249378624689312,0.6547982362114971,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.0,hdc_k1,k16_noise,ber,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.01,0,0.0,1,0.7290803645401823,0.659549447877877,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.0092926025390625,hdc_k1,k16_noise,ber,0.01,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.05,0,0.0,1,0.71996685998343,0.6490572587606882,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.050750732421875,hdc_k1,k16_noise,ber,0.05,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.1,0,0.0,1,0.7249378624689312,0.6543094424697633,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.1010284423828125,hdc_k1,k16_noise,ber,0.1,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,128,0.0,1,0.7249378624689312,0.6543672541666177,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,1,none,none,32,0.125,hdc_k1,k16_noise,burst,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,512,0.0,1,0.25766362883181443,0.21269054716797298,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,1,none,none,32,0.5,hdc_k1,k16_noise,burst,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.05,1,0.7265948632974316,0.6566164184195467,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.017669677734375,hdc_k1,k16_noise,plr,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.1,1,0.7207953603976802,0.6482247578232565,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.0432891845703125,hdc_k1,k16_noise,plr,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.2,1,0.7191383595691798,0.6459523645900385,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.0769805908203125,hdc_k1,k16_noise,plr,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.0,1,0.6999409332545776,0.5928257345226952,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.0,hdc_k1,k16_noise,ber,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.01,0,0.0,1,0.7023036030714708,0.5957524928266463,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.0092926025390625,hdc_k1,k16_noise,ber,0.01,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.05,0,0.0,1,0.6952155936207915,0.5892934567639199,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.050750732421875,hdc_k1,k16_noise,ber,0.05,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.1,0,0.0,1,0.6851742468989959,0.5805897679687737,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.1010284423828125,hdc_k1,k16_noise,ber,0.1,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,128,0.0,1,0.6875369167158889,0.5813353042425373,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,1,none,none,32,0.125,hdc_k1,k16_noise,burst,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,512,0.0,1,0.23626698168930893,0.20854273019179836,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,1,none,none,32,0.5,hdc_k1,k16_noise,burst,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.05,1,0.6975782634376846,0.5900335460423609,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.017608642578125,hdc_k1,k16_noise,plr,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.1,1,0.6975782634376846,0.5891358536273652,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.0435791015625,hdc_k1,k16_noise,plr,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_ood,pure_hdc,128,128.0,0.0,0,0.2,1,0.6881275841701122,0.5801643800366709,0.0,0.0,0.0,0.0,20500,217088,2dc1b09,,False,0,none,none,32,0.07720947265625,hdc_k1,k16_noise,plr,,1024.0,prototype,1.0,hdc_k1
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.0,0,0.0,1,0.9544324772162386,0.9236555798223348,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.0,hdc_k16,k16_noise,ber,,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.01,0,0.0,1,0.951946975973488,0.9188771888561327,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.0092926025390625,hdc_k16,k16_noise,ber,0.01,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.05,0,0.0,1,0.9536039768019884,0.9230589735826793,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.050750732421875,hdc_k16,k16_noise,ber,0.05,1024.0,prototype,16.0,hdc_k16
sim_indoor_v1,test_id,pure_hdc,128,128.0,0.1,0,0.0,1,0.9527754763877382,0.920592788980237,0.0,0.0,0.0,0.0,328000,217088,2dc1b09,,False,0,none,none,32,0.1010284423828125,hdc_k16,k16_noise,ber,0.1,1024.0,prototype,16.0,hdc_k16
